,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
3VWAA,-10.198375701904297,-18.914926528930664,-13.390378952026367,-18.988670349121094,1.0289350748062134,0.11759091913700104,-0.8021814227104187,0.23659521341323853,0.9690460562705994,-0.6655111312866211,-1.2358242273330688,0.36611026525497437,0.5459896922111511,-1.1481730937957764,-1.5467888116836548,-0.3744579255580902,-0.5009442567825317,-0.014412615448236465,-0.31672775745391846,-0.9853909015655518,-1.0864883661270142,-1.3574668169021606,-3.1169722080230713,-1.3067234754562378,-7.365107536315918,-10.545778274536133,-8.2433443069458,-8.460114479064941,-1.4693084955215454,-1.6959657669067383,-1.772951602935791,-1.6906801462173462,-18.878437042236328
6FCVB,-8.531913757324219,-17.784687042236328,-13.804756164550781,-17.82796287536621,0.4964916408061981,0.8488268256187439,-0.16727314889431,0.36633381247520447,1.605474591255188,-1.3410911560058594,-0.7979398965835571,0.8847708106040955,-0.5770679116249084,-1.3451675176620483,-2.1305103302001953,-1.3244491815567017,-0.49802693724632263,-0.04072928428649902,-1.032326102256775,-1.1546275615692139,-0.6024132966995239,-0.453853040933609,-3.483275890350342,-0.24490708112716675,-6.427619934082031,-8.740692138671875,-5.421143054962158,-6.093822479248047,-0.7014932632446289,-1.249800443649292,-1.059493064880371,-1.0299644470214844,-17.804258346557617
5BO8A,-8.270289421081543,-16.936279296875,-12.71324348449707,-16.9404354095459,0.9683149456977844,-0.06092464551329613,-1.0307917594909668,0.05512295663356781,0.9025495648384094,-1.028386116027832,-0.3295063376426697,0.4717349708080292,-0.13374339044094086,-1.598219871520996,-1.6341257095336914,-0.3137407898902893,-0.27685868740081787,-0.27779603004455566,-0.33325183391571045,-0.8974403142929077,-0.6018207669258118,-0.47726574540138245,-2.7586426734924316,-1.9488909244537354,-4.38763427734375,-7.437684535980225,-5.063699245452881,-5.038753032684326,-0.6876584887504578,-1.1232211589813232,-0.956138551235199,-0.9243505597114563,-17.018701553344727
4RKKA,-8.388021469116211,-17.225122451782227,-12.4248628616333,-17.18617057800293,0.8073427081108093,0.8806408047676086,-0.017469806596636772,0.6328561902046204,0.18810050189495087,-0.3102668821811676,0.05099692940711975,0.06490717828273773,-0.8111757040023804,-1.1623947620391846,-1.4411271810531616,-1.1763046979904175,-0.3977370262145996,-1.2775259017944336,-0.9203389883041382,-1.3253241777420044,-0.954403281211853,-0.6981223821640015,-1.802127480506897,-0.45789867639541626,-6.4855546951293945,-8.980498313903809,-5.997332572937012,-6.506450176239014,-0.9136502146720886,-1.3254461288452148,-1.1763485670089722,-1.2086633443832397,-17.311647415161133
3HPCX,-8.485371589660645,-18.4355411529541,-13.414631843566895,-18.521263122558594,0.7058352828025818,0.5818455219268799,-1.0879981517791748,0.7132351398468018,1.0359909534454346,-0.5783405900001526,-0.7541903257369995,0.7556026577949524,-0.33439576625823975,-1.5010815858840942,-1.527572751045227,-0.3944574296474457,-0.19943766295909882,-0.5423720479011536,-1.181097149848938,-2.0315208435058594,-0.561024010181427,-1.1172151565551758,-4.323994159698486,-1.1749651432037354,-2.8193178176879883,-7.876771926879883,-5.6122212409973145,-5.362368106842041,-0.7710085511207581,-1.2370117902755737,-1.043464183807373,-1.1628764867782593,-18.497352600097656
1Q0PA,-8.501206398010254,-16.926620483398438,-12.437368392944336,-16.917312622070312,0.4489847421646118,0.47686517238616943,-0.8960960507392883,0.6305651068687439,0.6140650510787964,-0.5538530349731445,-0.9627180099487305,0.6106972694396973,0.090181864798069,-0.69337397813797,-2.294792413711548,-0.26823151111602783,-0.6176512837409973,-0.15574321150779724,-0.9567006826400757,-0.9510979056358337,-0.48327571153640747,-1.0629628896713257,-3.246208429336548,-3.0730907917022705,-4.470640659332275,-7.547407150268555,-5.603758811950684,-5.503542423248291,-0.7219787836074829,-1.2843934297561646,-0.9295101761817932,-0.9499025344848633,-16.907194137573242
4N3YB,-9.785102844238281,-19.044923782348633,-11.753005027770996,-19.0538330078125,0.6449935436248779,0.6780912280082703,-0.891007125377655,-0.2301740199327469,0.7829034924507141,1.1688034534454346,0.1863355040550232,0.08768057078123093,-0.973487138748169,-0.3665299117565155,-3.3659541606903076,0.7033090591430664,1.3681024312973022,-0.24810941517353058,-1.8612911701202393,-1.8761200904846191,-0.6266220211982727,-0.7254378795623779,-3.115490436553955,-1.6651557683944702,-6.5802717208862305,-9.347092628479004,-8.305694580078125,-7.33457612991333,-1.4265235662460327,-1.7192623615264893,-1.6492773294448853,-1.6989963054656982,-19.03608512878418
5W5CE,-8.567503929138184,-18.402490615844727,-13.344379425048828,-18.428510665893555,0.2468382865190506,2.2189815044403076,0.4753064811229706,0.011548050679266453,0.4791854918003082,1.9878175258636475,0.2790631949901581,0.06060261279344559,-0.8322640061378479,0.4406213164329529,-2.5426063537597656,2.0049333572387695,1.369053602218628,0.037125661969184875,-1.7523577213287354,-2.0477049350738525,0.23622755706310272,-1.0248233079910278,-3.743980884552002,-3.121669292449951,-5.618424892425537,-9.431154251098633,-7.089778900146484,-6.515635013580322,-0.7670922875404358,-1.484786033630371,-1.307652473449707,-1.383689045906067,-18.434316635131836
4H5IA,-9.83004093170166,-19.601634979248047,-14.307660102844238,-19.659042358398438,0.5186341404914856,0.8403059840202332,-0.2630317509174347,0.6074743866920471,1.1894035339355469,-0.8345130681991577,-1.55055570602417,0.8799442052841187,0.23350591957569122,-0.9366179704666138,-2.500415802001953,-0.4364176094532013,-0.7492309808731079,0.04725569114089012,-0.8431994915008545,-1.2222658395767212,-0.9904768466949463,-0.9349310994148254,-4.097720623016357,-0.9413974285125732,-7.324735164642334,-10.0341215133667,-6.975706577301025,-7.579658508300781,-1.0587620735168457,-1.5571540594100952,-1.428996205329895,-1.3663283586502075,-19.634660720825195
4WY4A,-8.64670181274414,-19.04058265686035,-14.14040470123291,-19.07951545715332,0.5546491742134094,1.2631741762161255,-0.27967438101768494,0.9693207144737244,1.185206413269043,-0.14153361320495605,0.050935324281454086,1.2773535251617432,-0.09174773842096329,-1.2582032680511475,-5.19224214553833,-0.10291654616594315,0.8084170818328857,0.42459943890571594,-1.5510430335998535,-1.6136438846588135,-0.013650353997945786,-0.6830939054489136,-3.727680206298828,-2.468205213546753,-5.512190818786621,-9.476658821105957,-6.990841865539551,-6.8505964279174805,-0.9394419193267822,-1.588507890701294,-1.3498996496200562,-1.3203637599945068,-18.97943687438965
5M0WA,-8.81061840057373,-17.885339736938477,-11.879047393798828,-17.865522384643555,-0.28311601281166077,0.3079994320869446,0.31102585792541504,-0.5869663953781128,0.35439908504486084,-0.3962187170982361,0.22468839585781097,-0.3086247444152832,-1.6563630104064941,-0.537263035774231,-0.7426782846450806,-1.0935940742492676,-0.08631495386362076,-0.8598639965057373,-1.2674728631973267,-1.1773256063461304,-1.9196895360946655,-0.40576642751693726,-1.8580307960510254,-2.175269603729248,-4.647014141082764,-8.519170761108398,-6.372027397155762,-6.588739395141602,-1.0713309049606323,-1.4520288705825806,-1.2785511016845703,-1.4236855506896973,-17.913028717041016
3C9AA,-9.528099060058594,-18.371374130249023,-12.595484733581543,-18.39482879638672,0.1230769157409668,-0.13171882927417755,-0.4628733992576599,-0.1558377891778946,0.4244201183319092,-0.16859175264835358,0.19769427180290222,0.08717913180589676,-0.652703046798706,-0.4855094254016876,-0.8412193059921265,-0.15940916538238525,-0.21156027913093567,-0.39839014410972595,-1.0344159603118896,-0.8682490587234497,-1.2326730489730835,-0.20914635062217712,-2.446685314178467,-2.9624907970428467,-8.1338529586792,-9.994999885559082,-7.5456318855285645,-7.9285478591918945,-1.3357216119766235,-1.6714587211608887,-1.6227426528930664,-1.6188503503799438,-18.39674949645996
2Z0DA,-8.259432792663574,-17.43244743347168,-13.722087860107422,-17.4484806060791,1.0157495737075806,1.002471685409546,-0.30642732977867126,0.6909963488578796,1.1336525678634644,-1.4891350269317627,-0.7446476221084595,0.5822614431381226,-0.4448067843914032,-1.983452558517456,-1.5457416772842407,-1.604274034500122,-0.4795876145362854,-0.9856399297714233,-0.9577858448028564,-1.7367385625839233,-0.4683457016944885,-1.2466903924942017,-3.2157413959503174,-0.10407929867506027,-6.2247796058654785,-9.241157531738281,-5.2100725173950195,-6.015436172485352,-0.7303979396820068,-1.2284414768218994,-1.032821774482727,-1.0989863872528076,-17.565656661987305
5W2IA,-8.059952735900879,-17.55406951904297,-12.456962585449219,-17.568227767944336,1.2318843603134155,0.07139264047145844,-0.4548041820526123,0.4952661693096161,0.9167743921279907,-1.0698833465576172,-0.4027276039123535,0.05754602700471878,-0.1035470962524414,-1.5368242263793945,-1.9035784006118774,-0.30370578169822693,-0.24435262382030487,-0.44121161103248596,-0.6749097108840942,-1.0193095207214355,-0.6015881896018982,-0.6142633557319641,-2.719297170639038,-0.5760314464569092,-4.4908366203308105,-7.349012851715088,-4.7749505043029785,-4.958929538726807,-0.5977254509925842,-1.1219371557235718,-0.8914134502410889,-0.8843382000923157,-17.670211791992188
2ID4A,-9.509306907653809,-17.90384864807129,-13.97040843963623,-18.008689880371094,0.09712440520524979,1.0249223709106445,0.17075596749782562,0.38670656085014343,1.3693649768829346,-1.0880496501922607,-1.3072943687438965,0.6760462522506714,-0.22289447486400604,-1.1503099203109741,-2.4060182571411133,-1.0594992637634277,-0.9675760865211487,0.11856842041015625,-1.0294535160064697,-1.1014440059661865,-0.977943480014801,-1.1367663145065308,-3.4445528984069824,-1.904496431350708,-5.9010114669799805,-9.293527603149414,-6.365660667419434,-7.090282917022705,-0.9328259229660034,-1.4870356321334839,-1.3833919763565063,-1.2929900884628296,-17.92413902282715
3EGAA,-8.645697593688965,-17.75998306274414,-14.201507568359375,-17.88140296936035,0.1933669149875641,0.8545331954956055,-0.45943090319633484,0.41732051968574524,1.4983093738555908,-1.1210851669311523,-0.1495656818151474,0.8264994621276855,-0.47743767499923706,-1.632403016090393,-1.0081707239151,-0.629542887210846,-0.3983757197856903,-0.2784056067466736,-1.515185832977295,-1.8884327411651611,-0.7114465236663818,-0.9065319895744324,-3.7459921836853027,-0.912468433380127,-8.449970245361328,-9.6531400680542,-5.218235969543457,-6.233278751373291,-0.5448315143585205,-1.3135411739349365,-1.0476253032684326,-0.9830448031425476,-17.82230567932129
6GN5A,-8.672911643981934,-18.385549545288086,-13.353235244750977,-18.405109405517578,0.9098535180091858,0.3696407079696655,-0.8652230501174927,0.5436553359031677,1.231674313545227,-1.0759695768356323,-0.7318979501724243,0.7064897418022156,-0.16476719081401825,-1.8439409732818604,-2.224515438079834,-1.0793168544769287,-0.3709590435028076,-0.45047780871391296,-0.7325224876403809,-1.1322205066680908,-0.596916139125824,-0.7676644921302795,-2.9835236072540283,-0.5674563646316528,-3.8388800621032715,-8.2994384765625,-5.7106404304504395,-5.869223117828369,-0.791723906993866,-1.2991039752960205,-1.0666608810424805,-1.0918279886245728,-18.484081268310547
3B5NB,-8.820381164550781,-18.97695541381836,-13.804856300354004,-18.956619262695312,0.7046306729316711,1.4086462259292603,-0.6512066721916199,1.0436851978302002,0.547982394695282,-0.22694993019104004,-0.21440251171588898,0.5407689213752747,0.01705111935734749,-1.3814043998718262,-4.895079612731934,-0.22219125926494598,0.8614621758460999,-0.0956505537033081,-1.3548434972763062,-1.4173622131347656,-0.08433178067207336,-0.6036821603775024,-3.9005126953125,-2.4927845001220703,-4.455241680145264,-9.32438850402832,-7.2797532081604,-6.92334508895874,-1.0995368957519531,-1.651833176612854,-1.4388293027877808,-1.5048480033874512,-18.95165252685547
6GNYA,-9.179760932922363,-17.454486846923828,-10.871587753295898,-17.460866928100586,0.016631819307804108,-0.9245489835739136,-0.5135625600814819,-0.36461499333381653,-0.26804402470588684,0.03200593963265419,-0.6091493368148804,-0.5949262380599976,-0.23105625808238983,-0.4632727801799774,-0.5360132455825806,0.0007570136804133654,-1.0777329206466675,-0.5487751960754395,-0.45277243852615356,-0.7816996574401855,-1.7231338024139404,-1.3192012310028076,-2.1248385906219482,-1.9986960887908936,-8.136518478393555,-9.86318588256836,-8.327488899230957,-8.381064414978027,-1.7249702215194702,-1.6862523555755615,-1.7822048664093018,-1.8333885669708252,-17.49386215209961
1F86A,-9.778149604797363,-19.012126922607422,-13.560229301452637,-19.112079620361328,0.5324921011924744,1.0207840204238892,-0.28726279735565186,0.8025918006896973,0.8090112805366516,-0.5930006504058838,-0.5787144899368286,0.7038617134094238,-0.2236618846654892,-1.3130815029144287,-1.5174729824066162,-0.48725342750549316,-0.6883155703544617,-0.6239471435546875,-0.5627148747444153,-1.0683125257492065,-0.8217886686325073,-0.7936722040176392,-2.5992259979248047,-1.1612470149993896,-7.121370792388916,-10.56557846069336,-8.007916450500488,-8.420978546142578,-1.4299346208572388,-1.7518000602722168,-1.7281373739242554,-1.7366082668304443,-19.01325035095215
6HRRA,-9.265992164611816,-17.414758682250977,-10.680806159973145,-17.431407928466797,0.21683448553085327,-0.9283983111381531,-0.6982402801513672,-0.49310508370399475,-0.16165480017662048,-0.20695719122886658,-0.9607710838317871,-0.5384859442710876,0.039548587054014206,-0.16979973018169403,-0.9768988490104675,0.10747239738702774,-0.8578901290893555,-0.29448071122169495,-0.32981687784194946,-0.6348105669021606,-1.6443315744400024,-1.325160264968872,-2.177351713180542,-1.5015368461608887,-8.688202857971191,-10.116886138916016,-8.368725776672363,-8.527261734008789,-1.6819723844528198,-1.684267520904541,-1.827938199043274,-1.8469016551971436,-17.446449279785156
2JDII,-8.932084083557129,-17.732078552246094,-10.283145904541016,-17.76050567626953,-0.3140566051006317,0.1019148901104927,-0.30871427059173584,-0.33550310134887695,-0.2720683217048645,-0.2778310477733612,-0.4096033275127411,-0.49541598558425903,-0.3238847553730011,-0.6398009061813354,-0.9444664716720581,0.5144412517547607,-0.8654483556747437,-0.710132896900177,-1.155644178390503,-1.1184687614440918,-1.5259774923324585,-1.82431960105896,-2.2088804244995117,-2.1077446937561035,-7.586084365844727,-10.117145538330078,-8.304576873779297,-8.404274940490723,-1.6632258892059326,-1.7172602415084839,-1.7913177013397217,-1.8597943782806396,-17.760906219482422
4OWTC,-9.75271987915039,-18.03437614440918,-11.447894096374512,-18.061080932617188,0.32607218623161316,0.48760801553726196,-0.647226870059967,-0.6297915577888489,0.3060939311981201,-0.4543222486972809,-0.24518877267837524,-0.714078426361084,-0.7156245112419128,-0.8540655374526978,-0.8657459020614624,-0.360215961933136,0.21071580052375793,-0.4591732323169708,-1.091719150543213,-1.482072353363037,-1.0913095474243164,-0.6964482069015503,-2.673556327819824,-2.5163586139678955,-6.909651756286621,-9.943975448608398,-8.735469818115234,-8.25745677947998,-1.730125904083252,-1.7733277082443237,-1.9077980518341064,-1.9528921842575073,-18.011775970458984
1U6TA,-8.051957130432129,-17.17003631591797,-13.058636665344238,-17.323049545288086,0.472302109003067,1.447495698928833,-0.09933800250291824,0.6060985922813416,1.0658435821533203,-0.21067987382411957,-0.8429349064826965,0.5038565993309021,-0.5435667037963867,-1.4739422798156738,-1.8289576768875122,-0.6030108332633972,0.4683555066585541,-0.09310086816549301,-1.0520280599594116,-1.4758845567703247,-0.9802311062812805,-0.27098777890205383,-3.6256446838378906,-1.1250485181808472,-3.9509527683258057,-7.948494911193848,-4.861503601074219,-4.972277641296387,-0.44602569937705994,-1.1194230318069458,-1.0795462131500244,-0.9379737377166748,-17.277997970581055
3W6SA,-9.501775741577148,-18.51199722290039,-13.414262771606445,-18.606571197509766,0.47149357199668884,0.25495341420173645,-0.5503610372543335,-0.07374048978090286,0.5709642171859741,-0.6714619398117065,-1.195151925086975,0.06460677087306976,-0.21438071131706238,-1.0772154331207275,-1.8611725568771362,-0.4463881552219391,-0.2912368178367615,0.01564786396920681,-0.5498104691505432,-0.6016290187835693,-1.0390113592147827,-0.5575059652328491,-3.002753734588623,-1.014510989189148,-7.546835899353027,-10.294133186340332,-7.564838409423828,-7.95836067199707,-1.3078563213348389,-1.6087710857391357,-1.607861876487732,-1.5637208223342896,-18.547138214111328
4W79A,-9.019821166992188,-17.83551025390625,-13.45042896270752,-17.9002742767334,0.34988415241241455,0.5142545700073242,-0.8668578863143921,0.2839995324611664,0.9733215570449829,-0.7752581834793091,-0.4010780155658722,0.14190688729286194,-0.4736293852329254,-0.8761635422706604,-1.2894123792648315,-0.536527156829834,-0.4909456670284271,-0.3484739363193512,-0.7360954284667969,-0.9257550835609436,-0.7306389212608337,-0.5747871398925781,-2.5895519256591797,-0.2285546064376831,-5.82949686050415,-9.042284965515137,-6.277332782745361,-6.665205478668213,-0.9176964163780212,-1.4986038208007812,-1.3493475914001465,-1.272135615348816,-17.811166763305664
