,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
ENSELUP00000004497.1,-9.305709838867188,-18.035547256469727,-11.864165306091309,-18.105634689331055,0.5485506057739258,0.40258920192718506,-0.010779758915305138,0.07755031436681747,1.22136652469635,-0.5744953155517578,-0.36232301592826843,0.3806730806827545,-0.9238153100013733,-1.0414891242980957,-0.8445080518722534,-0.5776765942573547,0.36973825097084045,-0.42969512939453125,-1.2371490001678467,-1.6700080633163452,-1.1212997436523438,-0.06566264480352402,-3.5732274055480957,-0.8444167971611023,-5.7607421875,-8.588861465454102,-6.653750896453857,-6.510372638702393,-1.0832504034042358,-1.350007176399231,-1.4198858737945557,-1.4333186149597168,-18.048168182373047
ENSMFAP00000017998.1,-8.927807807922363,-17.02182960510254,-8.278542518615723,-16.955228805541992,0.4146081805229187,0.26577135920524597,0.2559490501880646,-0.4081684350967407,1.2596590518951416,-1.3971999883651733,0.7552565932273865,0.2511664927005768,-1.2958276271820068,-1.652685523033142,0.7939817309379578,-1.4746700525283813,-0.9837421178817749,-1.7942111492156982,-1.3280866146087646,-2.1748316287994385,-1.0218662023544312,-1.2825199365615845,-0.09985292702913284,0.21583448350429535,-6.888556957244873,-9.81766414642334,-8.157393455505371,-8.417168617248535,-1.812310814857483,-1.7415214776992798,-1.9002392292022705,-1.968586802482605,-16.95115089416504
YFL023W_mRNA,-9.622275352478027,-18.625757217407227,-12.356505393981934,-18.667356491088867,0.05481620132923126,-0.003174839075654745,-0.45473340153694153,0.1194595992565155,0.6118339896202087,1.1512755155563354,-0.5673079490661621,0.0493435338139534,-0.07739321887493134,0.41070595383644104,-1.328148603439331,0.6961831450462341,-0.1841406524181366,0.2923060357570648,-1.2113381624221802,-1.3486123085021973,-1.2047467231750488,-1.3305670022964478,-4.3624420166015625,-3.9597034454345703,-8.53742504119873,-10.274581909179688,-8.395696640014648,-8.192559242248535,-1.3587003946304321,-1.690564751625061,-1.6937379837036133,-1.660226821899414,-18.633220672607422
ENSBTAP00000074278.1,-8.728231430053711,-17.43308448791504,-11.075418472290039,-17.417142868041992,0.47387856245040894,0.38961753249168396,0.057880569249391556,-0.41818493604660034,0.7721097469329834,-0.5291584730148315,0.8622987866401672,-0.30663931369781494,-1.6289212703704834,-0.9636492133140564,-0.6097416877746582,-0.6250926852226257,0.12370006740093231,-1.137325644493103,-1.3461612462997437,-1.6174575090408325,-1.6336641311645508,-0.37032702565193176,-1.6725839376449585,-0.7707579135894775,-6.055006504058838,-9.37717342376709,-7.261157512664795,-7.268709659576416,-1.2824223041534424,-1.5692083835601807,-1.505756139755249,-1.5840798616409302,-17.428739547729492
ENSOANP00000031653.1,-8.860357284545898,-17.520246505737305,-10.184623718261719,-17.566648483276367,-0.17948521673679352,0.2947208881378174,0.47236794233322144,-0.33370453119277954,1.0080498456954956,1.3606789112091064,0.05328216031193733,-0.12249299138784409,-1.5132288932800293,0.18513260781764984,-0.5049710273742676,0.24918115139007568,-0.1737738698720932,-0.5948755741119385,-1.9523248672485352,-2.4350221157073975,-1.6159639358520508,-1.1111544370651245,-3.412888765335083,-1.838053822517395,-6.23344612121582,-8.477145195007324,-7.148754119873047,-6.665289402008057,-1.1790471076965332,-1.4838247299194336,-1.4068046808242798,-1.4713621139526367,-17.576255798339844
ENSECAP00000020694.2,-8.837944984436035,-17.117511749267578,-11.57903003692627,-17.17484474182129,0.2990659177303314,0.1369081735610962,-0.24164974689483643,-0.10675473511219025,0.9244785308837891,-0.252337247133255,0.26804548501968384,0.03769248351454735,-0.8996663689613342,-0.8490645289421082,0.06959038972854614,-0.493911474943161,-0.22312872111797333,-1.1093552112579346,-1.3590583801269531,-1.7195000648498535,-1.6658804416656494,-1.0286076068878174,-2.7552952766418457,-2.063713312149048,-6.081516742706299,-8.798561096191406,-6.916501522064209,-6.569406509399414,-1.2417622804641724,-1.3913573026657104,-1.4092555046081543,-1.4262356758117676,-17.14207649230957
C36A4.4,-10.066247940063477,-19.184080123901367,-14.383772850036621,-19.28745460510254,0.7513156533241272,1.1338168382644653,-0.29016101360321045,0.3414860665798187,0.7951553463935852,-0.3222275972366333,-0.8132006525993347,0.2626224458217621,-0.27370500564575195,-0.910858154296875,-1.7280861139297485,-0.5015127062797546,-0.11998606473207474,-0.4273914396762848,-0.7820901870727539,-1.3622348308563232,-1.0604132413864136,-0.7637075185775757,-3.078885078430176,-0.9757189154624939,-7.698455333709717,-10.709683418273926,-7.788402557373047,-8.226500511169434,-1.3632322549819946,-1.7105753421783447,-1.751211166381836,-1.7014888525009155,-19.20774269104004
FBpp0075048,-9.928741455078125,-18.173954010009766,-13.56454849243164,-18.324447631835938,0.14301887154579163,0.7138408422470093,0.24710069596767426,-0.10859421640634537,0.9522264003753662,-0.7788999676704407,-0.6898441910743713,0.173095703125,-0.4665072560310364,-0.9800173044204712,-0.5090640783309937,-0.6458780765533447,1.1453367471694946,0.5817829370498657,-1.1812865734100342,-1.4087718725204468,-0.06844339519739151,-0.2854534983634949,-3.745771884918213,-2.4452335834503174,-6.613153457641602,-9.71241283416748,-7.682992935180664,-7.419874668121338,-1.248878836631775,-1.5407798290252686,-1.6237727403640747,-1.4731398820877075,-18.160476684570312
ENSOANP00000009629.1,-9.008641242980957,-17.55388641357422,-11.140125274658203,-17.64625358581543,0.12943272292613983,0.2701195776462555,0.2626475393772125,-0.09768834710121155,1.2137434482574463,-0.4263782501220703,0.6566286683082581,-0.4132734537124634,-0.9506283402442932,-0.6523282527923584,-0.6363739371299744,-0.427536278963089,-0.7499024868011475,-0.7845341563224792,-1.6501613855361938,-1.999650001525879,-1.6274789571762085,-0.8235426545143127,-3.193819999694824,-1.8692415952682495,-6.322064399719238,-8.935729026794434,-7.278586387634277,-6.980359077453613,-1.203731656074524,-1.5489634275436401,-1.4230488538742065,-1.4799200296401978,-17.59528160095215
ENSP00000378935.2,-9.351873397827148,-18.2596378326416,-12.110701560974121,-18.30144691467285,-0.43017247319221497,-0.027050672098994255,-0.2027006894350052,-0.5967553853988647,1.0542834997177124,0.33883553743362427,0.42218247056007385,-0.07797028124332428,-1.2312631607055664,-0.31723612546920776,-0.15218600630760193,-0.0987372174859047,-0.23244713246822357,-0.5943015813827515,-1.660147786140442,-1.3531626462936401,-1.6149287223815918,-0.725493311882019,-3.0755836963653564,-2.2358779907226562,-7.079523086547852,-9.329570770263672,-7.882543563842773,-7.459351539611816,-1.3043683767318726,-1.6151467561721802,-1.5110262632369995,-1.611215591430664,-18.303516387939453
ENSPMAP00000007408.1,-9.683753967285156,-18.78327178955078,-12.960997581481934,-18.782888412475586,1.0291661024093628,1.8899297714233398,0.7783219218254089,0.6505189538002014,0.6077176928520203,-0.1195991262793541,0.4941699206829071,-0.055966202169656754,-1.6027461290359497,-0.504887580871582,-0.6334667205810547,-1.7411842346191406,-0.5062462091445923,-1.7152613401412964,-0.8759958744049072,-1.7332359552383423,-1.517611026763916,-0.7476441264152527,-1.7654458284378052,-0.36332422494888306,-8.754045486450195,-11.081012725830078,-7.918532848358154,-8.5445556640625,-1.4144022464752197,-1.7122269868850708,-1.6445438861846924,-1.7068504095077515,-18.802108764648438
ENSCINP00000003566.3,-10.130073547363281,-18.583663940429688,-13.251708984375,-18.65203285217285,0.17601066827774048,-0.0910419374704361,-1.0193575620651245,0.1423107385635376,0.8603814244270325,-0.4917219281196594,-0.6479933261871338,0.4096580743789673,-0.2361978441476822,-0.5741448998451233,-0.8696688413619995,-0.3965902328491211,-0.1357346922159195,0.35030069947242737,-0.8908076882362366,-1.095700740814209,-1.2095497846603394,-0.8268114924430847,-3.149754047393799,-1.088255763053894,-8.399979591369629,-9.974703788757324,-8.282849311828613,-8.138805389404297,-1.5160661935806274,-1.7008458375930786,-1.7362278699874878,-1.6857213973999023,-18.573793411254883
ENSP00000324827.3,-8.009415626525879,-16.3664608001709,-12.169904708862305,-16.44382095336914,1.0346542596817017,0.9969012141227722,-0.35690435767173767,0.21021240949630737,1.0766348838806152,0.5344752073287964,1.000745177268982,0.11556956171989441,-0.7730873227119446,-1.0145460367202759,-1.5524283647537231,0.5620690584182739,0.6592797636985779,-0.6846410036087036,-1.7675212621688843,-2.199831962585449,-0.8852662444114685,-0.4041871428489685,-2.7050600051879883,-1.286994457244873,-5.765233516693115,-8.218759536743164,-5.508871078491211,-5.243471622467041,-0.6620121002197266,-1.1895956993103027,-0.9815614223480225,-1.04143226146698,-16.462177276611328
FBpp0083611,-9.326678276062012,-18.543102264404297,-14.547294616699219,-18.6422119140625,0.4580828845500946,1.4921085834503174,-0.27865126729011536,1.0768524408340454,0.8125370740890503,-0.9561225175857544,-1.454944372177124,0.7712616920471191,0.1149914339184761,-1.5892513990402222,-2.6465885639190674,-1.137362003326416,-0.6826693415641785,-0.3572453558444977,-1.4283804893493652,-1.9021397829055786,-0.45502427220344543,-1.3990693092346191,-4.141085624694824,-0.5928304195404053,-5.076663494110107,-9.19339370727539,-6.091411590576172,-6.6480937004089355,-0.9164795279502869,-1.4327712059020996,-1.3125540018081665,-1.2651997804641724,-18.628803253173828
FBpp0073784,-9.879210472106934,-19.367244720458984,-13.837899208068848,-19.429279327392578,0.44541746377944946,1.4806950092315674,0.10601125657558441,1.1448540687561035,1.1217530965805054,-0.516234278678894,-0.9519546627998352,1.1844409704208374,0.009450417011976242,-1.1993669271469116,-1.7044720649719238,-0.04289742931723595,-0.18635599315166473,-0.1524389237165451,-1.1760988235473633,-1.1984052658081055,-0.9986222386360168,-1.0783077478408813,-3.268645763397217,-1.6115723848342896,-7.521478652954102,-10.145350456237793,-7.845341682434082,-7.924430847167969,-1.3557859659194946,-1.6686149835586548,-1.6747279167175293,-1.6169519424438477,-19.358257293701172
FBpp0079986,-10.40339183807373,-18.2630672454834,-12.671067237854004,-18.437877655029297,-0.6185064911842346,0.2679719626903534,1.5184553861618042,-0.23249857127666473,1.035496473312378,-1.0654070377349854,0.1543254405260086,-0.2951144278049469,-0.921643078327179,-0.48908790946006775,0.2926384210586548,-0.5598779320716858,0.06272721290588379,1.0351533889770508,-0.7118189334869385,-1.18991219997406,-1.472313404083252,-1.7501561641693115,-3.1566083431243896,-3.366027355194092,-8.448263168334961,-10.23045539855957,-8.887499809265137,-8.646432876586914,-1.6872562170028687,-1.7527357339859009,-1.9087135791778564,-1.8010307550430298,-18.168174743652344
ENSP00000376347.1,-7.91056489944458,-17.071882247924805,-12.920434951782227,-17.16325569152832,0.31684574484825134,0.535725474357605,-0.5494287014007568,0.43933022022247314,0.8803291916847229,-0.9572675824165344,-0.5573049783706665,0.0379873663187027,-0.4493034780025482,-1.5801023244857788,-2.6295716762542725,-0.8420280814170837,-0.2455531805753708,-0.27303147315979004,-0.8707059621810913,-1.4413509368896484,-0.6406283974647522,-0.7897045016288757,-3.483541965484619,-0.8387470245361328,-4.589191436767578,-8.404723167419434,-5.287337779998779,-5.5205206871032715,-0.6818587183952332,-1.1575196981430054,-0.9854753613471985,-0.912486732006073,-17.19718360900879
FBpp0312027,-9.542673110961914,-18.208581924438477,-13.33230209350586,-18.230426788330078,0.18597587943077087,0.8012127876281738,-0.2835800051689148,0.15850356221199036,1.014479398727417,-0.9562662243843079,-0.6734008193016052,0.5208134651184082,-0.43940475583076477,-1.3625469207763672,-1.9822659492492676,-0.7257144451141357,-0.10552384704351425,0.18374598026275635,-1.5924793481826782,-1.772339940071106,-0.4821902811527252,-1.0404765605926514,-4.204324245452881,-1.5580397844314575,-6.617332935333252,-9.533576011657715,-7.092354774475098,-7.317013263702393,-1.1133649349212646,-1.541408658027649,-1.533273458480835,-1.4131710529327393,-18.216089248657227
ENSGALP00000065805.1,-9.290817260742188,-17.926164627075195,-10.483859062194824,-17.914047241210938,0.35024070739746094,0.36588069796562195,0.3107144236564636,-0.23295363783836365,0.348699688911438,0.18779657781124115,0.4045203924179077,-0.4142948091030121,-1.1903291940689087,-0.6344497799873352,-0.35729703307151794,-0.5172449350357056,-0.37473762035369873,-1.2635473012924194,-1.4584628343582153,-2.3072006702423096,-1.5578140020370483,-1.307647943496704,-1.8406966924667358,-1.2829574346542358,-7.048511028289795,-9.67082691192627,-8.170720100402832,-8.032282829284668,-1.6406309604644775,-1.7101588249206543,-1.7697020769119263,-1.8478914499282837,-17.935955047607422
ENSORLP00000011355.2,-9.04513168334961,-18.704912185668945,-14.064257621765137,-18.766921997070312,0.7818187475204468,1.1892427206039429,-0.6922608613967896,0.7553197145462036,0.7974271774291992,-0.5435394644737244,-1.049105167388916,0.6420317888259888,-0.17377598583698273,-1.1887750625610352,-1.8759739398956299,-0.7549927234649658,-0.2433847337961197,-0.601026713848114,-1.3317558765411377,-1.8688757419586182,-0.7230157852172852,-1.1539301872253418,-3.8115429878234863,-1.0638881921768188,-5.065652370452881,-9.094220161437988,-6.1916117668151855,-6.406652450561523,-0.8828562498092651,-1.4433650970458984,-1.3061782121658325,-1.3553606271743774,-18.773723602294922
YJL087C_mRNA,-9.800928115844727,-18.732221603393555,-13.650339126586914,-18.774553298950195,0.45244380831718445,-0.036249928176403046,-0.6659666895866394,0.17169450223445892,0.4813914895057678,0.07644902914762497,-0.7948309183120728,0.28535032272338867,0.14590811729431152,-0.6267086267471313,-1.8631749153137207,0.38772204518318176,-0.42330601811408997,0.16884520649909973,-0.7025663256645203,-0.8024238348007202,-0.9887458682060242,-1.0457123517990112,-2.95041561126709,-1.3568470478057861,-8.481657028198242,-10.264254570007324,-7.559169769287109,-7.9225945472717285,-1.2331790924072266,-1.6020855903625488,-1.5578995943069458,-1.5114901065826416,-18.763700485229492
ENSEBUP00000025298.1,-9.471714973449707,-18.26995849609375,-12.780999183654785,-18.275896072387695,0.808057427406311,0.2647770941257477,-0.5755091309547424,0.26879972219467163,0.4228607416152954,-0.8355463147163391,-0.08795200288295746,0.05137180536985397,-0.4730947017669678,-1.4030488729476929,-0.9187136292457581,-0.4934121072292328,-0.30094975233078003,-1.047479510307312,-0.9497506022453308,-1.1883915662765503,-0.95784592628479,-0.6035183072090149,-2.0081698894500732,-0.6709216237068176,-7.348454475402832,-9.936402320861816,-7.90196418762207,-7.968510627746582,-1.5325443744659424,-1.6397464275360107,-1.750037431716919,-1.7189315557479858,-18.27821922302246
ENSP00000295809.7,-9.564804077148438,-18.58570098876953,-12.868596076965332,-18.654029846191406,0.40376946330070496,-0.16719010472297668,-0.7205872535705566,0.23440968990325928,0.7145782113075256,-0.34101733565330505,-0.30830517411231995,0.6690138578414917,0.11445588618516922,-1.1777726411819458,-0.872043788433075,0.39652591943740845,-0.5626450181007385,-0.2150675356388092,-0.8215247392654419,-1.7772330045700073,-0.7153090238571167,-1.0533126592636108,-3.1666693687438965,-1.6498146057128906,-6.082156181335449,-8.468718528747559,-6.751562118530273,-6.53089714050293,-1.2200186252593994,-1.3614189624786377,-1.3893804550170898,-1.3038305044174194,-18.643741607666016
ENSP00000424323.1,-9.399867057800293,-17.631174087524414,-9.773085594177246,-17.6353702545166,0.5320143103599548,0.13362224400043488,0.19536913931369781,-0.5084652900695801,0.8050129413604736,-0.16819414496421814,0.23628374934196472,-0.2891092896461487,-1.5163233280181885,-0.8285297751426697,0.7156184315681458,-1.1289136409759521,-0.3816412091255188,-1.5007659196853638,-1.348351001739502,-2.2091214656829834,-2.0556836128234863,-1.0143910646438599,-1.4229469299316406,-0.9676933288574219,-6.343577861785889,-9.671175956726074,-8.326272964477539,-8.199129104614258,-1.76904296875,-1.7530847787857056,-1.8093106746673584,-1.9674913883209229,-17.60701560974121
YHR205W_mRNA,-8.788850784301758,-16.763397216796875,-12.415504455566406,-16.843490600585938,0.4327961206436157,0.18279814720153809,-0.49585968255996704,-0.01655474677681923,1.0826737880706787,-0.8385246992111206,-1.2429349422454834,0.44305726885795593,-0.12970349192619324,-0.8728061318397522,-1.9168492555618286,-0.8433173894882202,-0.31308460235595703,0.34829506278038025,-0.8837308287620544,-1.2577725648880005,-0.6770879030227661,-0.7909948825836182,-3.8003299236297607,-1.2823646068572998,-7.53204345703125,-9.374091148376465,-6.718430042266846,-7.057374000549316,-1.0760879516601562,-1.4121108055114746,-1.4148937463760376,-1.3086212873458862,-16.73007583618164
ENSP00000263274.6,-7.686563491821289,-16.950180053710938,-12.322546005249023,-16.965370178222656,1.1568866968154907,1.5357426404953003,0.534722626209259,0.7668946981430054,1.3999078273773193,-0.4154502749443054,0.3046928644180298,0.7430628538131714,-0.9781568646430969,-1.5997629165649414,-0.23156659305095673,-0.45645231008529663,0.05771106854081154,-1.1635370254516602,-2.0180885791778564,-3.2545928955078125,-1.051526427268982,-1.445439338684082,-3.349153518676758,-1.154648780822754,-3.342228412628174,-7.849236011505127,-5.0533270835876465,-4.98578405380249,-0.6130855679512024,-1.0971217155456543,-0.8966200947761536,-1.0737587213516235,-17.07320785522461
